0.544354838709677 0.895698924731183
0.455645161290323 0.770967741935484
0.399193548387097 0.678494623655914
0.334677419354839 0.566666666666667
0.247580645161290 0.450537634408602
0.129838709677419 0.418279569892473
0.233064516129032 0.321505376344086
0.275000000000000 0.497849462365591
0.383064516129032 0.607526881720430
0.433064516129032 0.755913978494624
0.491129032258065 0.822580645161290
0.336290322580645 0.861290322580645
0.310483870967742 0.700000000000000
0.215322580645161 0.626881720430107
0.173387096774194 0.605376344086021
0.162096774193548 0.702150537634408
0.378225806451613 0.773118279569892
0.458870967741935 0.846236559139785
0.294354838709677 0.598924731182796
0.191129032258065 0.549462365591398
0.339516129032258 0.244086021505376
0.426612903225806 0.300000000000000
0.494354838709677 0.398924731182796
0.563709677419355 0.493548387096774
0.607258064516129 0.609677419354839
0.634677419354839 0.680645161290322
0.697580645161290 0.753763440860215
0.754032258064516 0.826881720430107
0.810483870967742 0.807526881720430
0.818548387096774 0.618279569892473
0.737903225806452 0.373118279569892
0.583064516129032 0.302150537634408
0.597580645161290 0.136559139784946
0.850806451612903 0.112903225806452
0.910483870967742 0.254838709677419
0.736290322580645 0.493548387096774
0.889516129032258 0.689247311827957
0.750806451612903 0.667741935483871
